##卡牌进化表														
##[SC]卡牌编号	[SC]套装编号	[SC]进化后编号	[SC]进化需求等级	所需类型	所需卡牌1id	所需卡牌2id	所需卡牌3id	所需卡牌4id	所需卡牌5id	进化后当前等级	进化后技能等级	队长技替换几率	花费金币	花费符石
##index(0)														
int	int	int	int	int	string	string	string	string	string	int	int	int	int	int
363	4	364	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
364	-1	1363	75	1	363|364	-1	-1	-1	-1	75	0	0	500000	0
365	4	366	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
366	-1	1365	75	1	365|366	-1	-1	-1	-1	75	0	0	500000	0
367	4	368	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
368	-1	1367	75	1	367|368	-1	-1	-1	-1	75	0	0	500000	0
369	3	370	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
370	-1	1369	60	1	369|370	-1	-1	-1	-1	60	0	0	70000	0
371	4	372	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
372	-1	1371	75	1	371|372	-1	-1	-1	-1	75	0	0	500000	0
373	3	374	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
374	-1	1373	60	1	373|374	-1	-1	-1	-1	60	0	0	70000	0
375	4	376	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
376	-1	1375	75	1	375|376	-1	-1	-1	-1	75	0	0	500000	0
377	3	378	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
378	-1	1377	60	1	377|378	-1	-1	-1	-1	60	0	0	70000	0
379	4	380	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
380	-1	1379	75	1	379|380	-1	-1	-1	-1	75	0	0	500000	0
381	3	382	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
382	-1	1381	60	1	381|382	-1	-1	-1	-1	60	0	0	70000	0
383	4	384	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
384	-1	1383	75	1	383|384	-1	-1	-1	-1	75	0	0	500000	0
385	1	386	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
386	3	387	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
387	-1	1386	60	1	386|387	-1	-1	-1	-1	60	0	0	70000	0
388	4	389	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
389	-1	1388	75	1	388|389	-1	-1	-1	-1	75	0	0	500000	0
390	1	391	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
391	3	392	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
392	-1	1391	60	1	391|392	-1	-1	-1	-1	60	0	0	70000	0
393	4	394	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
394	-1	1393	75	1	393|394	-1	-1	-1	-1	75	0	0	500000	0
395	3	396	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
396	-1	1395	60	1	395|396	-1	-1	-1	-1	60	0	0	70000	0
397	4	398	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
398	-1	1397	75	1	397|398	-1	-1	-1	-1	75	0	0	500000	0
399	3	400	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
400	-1	1399	60	1	399|400	-1	-1	-1	-1	60	0	0	70000	0
401	4	402	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
402	-1	1401	75	1	401|402	-1	-1	-1	-1	75	0	0	500000	0
403	1	404	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
404	3	405	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
405	-1	1404	60	1	404|405	-1	-1	-1	-1	60	0	0	70000	0
406	4	407	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
407	-1	1406	75	1	406|407	-1	-1	-1	-1	75	0	0	500000	0
408	1	409	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
409	3	410	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
410	-1	1409	60	1	409|410	-1	-1	-1	-1	60	0	0	70000	0
411	4	412	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
412	-1	1411	75	1	411|412	-1	-1	-1	-1	75	0	0	500000	0
413	3	414	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
414	-1	1413	60	1	413|414	-1	-1	-1	-1	60	0	0	70000	0
415	4	416	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
416	-1	1415	75	1	415|416	-1	-1	-1	-1	75	0	0	500000	0
417	3	418	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
418	-1	1417	60	1	417|418	-1	-1	-1	-1	60	0	0	70000	0
419	4	420	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
420	-1	1419	75	1	419|420	-1	-1	-1	-1	75	0	0	500000	0
421	3	422	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
422	-1	1421	60	1	421|422	-1	-1	-1	-1	60	0	0	70000	0
423	4	424	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
424	-1	1423	75	1	423|424	-1	-1	-1	-1	75	0	0	500000	0
425	1	426	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
426	3	427	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
427	-1	1426	60	1	426|427	-1	-1	-1	-1	60	0	0	70000	0
428	4	429	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
429	-1	1428	75	1	428|429	-1	-1	-1	-1	75	0	0	500000	0
430	3	431	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
431	-1	1430	60	1	430|431	-1	-1	-1	-1	60	0	0	70000	0
432	4	433	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
433	-1	1432	75	1	432|433	-1	-1	-1	-1	75	0	0	500000	0
434	1	435	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
435	3	436	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
436	-1	1435	60	1	435|436	-1	-1	-1	-1	60	0	0	70000	0
437	4	438	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
438	-1	1437	75	1	437|438	-1	-1	-1	-1	75	0	0	500000	0
439	1	440	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
440	3	441	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
441	-1	1440	60	1	440|441	-1	-1	-1	-1	60	0	0	70000	0
442	4	443	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
443	-1	1442	75	1	442|443	-1	-1	-1	-1	75	0	0	500000	0
444	1	445	30	0	-1	-1	-1	-1	-1	30	1	0	0	0
445	3	446	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
446	-1	1445	60	1	445|446	-1	-1	-1	-1	60	0	0	70000	0
447	4	448	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
448	-1	1447	75	1	447|448	-1	-1	-1	-1	75	0	0	500000	0
449	4	450	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
450	-1	1449	75	1	449|450	-1	-1	-1	-1	75	0	0	500000	0
451	3	452	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
452	-1	1451	60	1	451|452	-1	-1	-1	-1	60	0	0	50000	0
453	3	454	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
454	-1	1453	60	1	453|454	-1	-1	-1	-1	60	0	0	50000	0
455	3	456	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
456	-1	1455	60	1	455|456	-1	-1	-1	-1	60	0	0	50000	0
457	4	458	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
458	-1	1457	75	1	457|458	-1	-1	-1	-1	75	0	0	500000	0
459	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
462	3	463	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
463	-1	1462	60	1	462|463	-1	-1	-1	-1	60	0	0	50000	0
464	4	465	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
465	-1	1464	75	1	464|465	-1	-1	-1	-1	75	0	0	500000	0
466	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
468	3	469	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
469	-1	1468	60	1	468|469	-1	-1	-1	-1	60	0	0	50000	0
470	3	471	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
471	-1	1470	60	1	470|471	-1	-1	-1	-1	60	0	0	50000	0
472	4	473	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
473	-1	1472	75	1	472|473	-1	-1	-1	-1	75	0	0	500000	0
474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
475	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
476	3	477	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
477	-1	1476	60	1	476|477	-1	-1	-1	-1	60	0	0	50000	0
478	3	479	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
479	-1	1478	60	1	478|479	-1	-1	-1	-1	60	0	0	50000	0
480	3	481	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
481	-1	1480	60	1	480|481	-1	-1	-1	-1	60	0	0	50000	0
482	4	483	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
483	-1	1482	75	1	482|483	-1	-1	-1	-1	75	0	0	500000	0
484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
485	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
486	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
487	3	488	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
488	-1	1487	60	1	487|488	-1	-1	-1	-1	60	0	0	50000	0
489	3	490	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
490	-1	1489	60	1	489|490	-1	-1	-1	-1	60	0	0	50000	0
491	4	492	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
492	-1	1491	75	1	491|492	-1	-1	-1	-1	75	0	0	500000	0
493	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
494	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
495	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
496	4	497	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
497	-1	1496	75	1	496|497	-1	-1	-1	-1	75	0	0	500000	0
498	3	499	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
499	-1	1498	60	1	498|499	-1	-1	-1	-1	60	0	0	50000	0
500	3	501	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
501	-1	1500	60	1	500|501	-1	-1	-1	-1	60	0	0	50000	0
502	3	503	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
503	-1	1502	60	1	502|503	-1	-1	-1	-1	60	0	0	50000	0
504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
506	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
507	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
508	3	509	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
509	-1	1508	60	1	508|509	-1	-1	-1	-1	60	0	0	50000	0
510	3	511	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
511	-1	1510	60	1	510|511	-1	-1	-1	-1	60	0	0	50000	0
512	4	513	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
513	-1	1512	75	1	512|513	-1	-1	-1	-1	75	0	0	500000	0
514	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
516	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
517	4	518	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
518	-1	1517	75	1	517|518	-1	-1	-1	-1	75	0	0	500000	0
519	4	520	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
520	-1	1519	75	1	519|520	-1	-1	-1	-1	75	0	0	500000	0
521	3	522	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
522	-1	1521	60	1	521|522	-1	-1	-1	-1	60	0	0	50000	0
523	3	524	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
524	-1	1523	60	1	523|524	-1	-1	-1	-1	60	0	0	50000	0
525	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
527	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
528	4	529	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
529	-1	1528	75	1	528|529	-1	-1	-1	-1	75	0	0	500000	0
530	3	531	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
531	-1	1530	60	1	530|531	-1	-1	-1	-1	60	0	0	50000	0
532	3	533	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
533	-1	1532	60	1	532|533	-1	-1	-1	-1	60	0	0	50000	0
534	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
535	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
536	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
538	3	539	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
539	-1	1538	60	1	538|539	-1	-1	-1	-1	60	0	0	50000	0
540	4	541	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
541	-1	1540	75	1	540|541	-1	-1	-1	-1	75	0	0	500000	0
542	3	543	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
543	-1	1542	60	1	542|543	-1	-1	-1	-1	60	0	0	50000	0
544	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
545	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
546	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
547	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
548	4	549	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
549	-1	1548	75	1	548|549	-1	-1	-1	-1	75	0	0	500000	0
550	4	551	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
551	-1	1550	75	1	550|551	-1	-1	-1	-1	75	0	0	500000	0
552	3	553	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
553	-1	1552	60	1	552|553	-1	-1	-1	-1	60	0	0	50000	0
554	3	555	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
555	-1	1554	60	1	554|555	-1	-1	-1	-1	60	0	0	50000	0
556	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
557	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
558	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
559	3	560	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
560	-1	1559	60	1	559|560	-1	-1	-1	-1	60	0	0	50000	0
561	4	562	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
562	-1	1561	75	1	561|562	-1	-1	-1	-1	75	0	0	500000	0
563	4	564	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
564	-1	1563	75	1	563|564	-1	-1	-1	-1	75	0	0	500000	0
565	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
566	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
567	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
568	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
569	3	570	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
570	-1	1569	60	1	569|570	-1	-1	-1	-1	60	0	0	50000	0
571	3	572	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
572	-1	1571	60	1	571|572	-1	-1	-1	-1	60	0	0	50000	0
573	3	574	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
574	-1	1573	60	1	573|574	-1	-1	-1	-1	60	0	0	50000	0
575	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
577	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
578	3	579	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
579	-1	1578	60	1	578|579	-1	-1	-1	-1	60	0	0	50000	0
580	4	581	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
581	-1	1580	75	1	580|581	-1	-1	-1	-1	75	0	0	500000	0
582	3	583	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
583	-1	1582	60	1	582|583	-1	-1	-1	-1	60	0	0	50000	0
584	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
585	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
586	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
588	3	589	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
589	-1	1588	60	1	588|589	-1	-1	-1	-1	60	0	0	50000	0
590	3	591	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
591	-1	1590	60	1	590|591	-1	-1	-1	-1	60	0	0	50000	0
592	4	593	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
593	-1	1592	75	1	592|593	-1	-1	-1	-1	75	0	0	500000	0
594	3	595	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
595	-1	1594	60	1	594|595	-1	-1	-1	-1	60	0	0	50000	0
596	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
597	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
598	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
599	4	600	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
600	-1	1599	75	1	599|600	-1	-1	-1	-1	75	0	0	500000	0
601	4	602	75	0	-1	-1	-1	-1	-1	75	1	0	0	0
602	-1	1601	75	1	601|602	-1	-1	-1	-1	75	0	0	500000	0
603	3	604	60	0	-1	-1	-1	-1	-1	60	1	0	0	0
604	-1	1603	60	1	603|604	-1	-1	-1	-1	60	0	0	50000	0
605	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
606	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
607	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
608	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
609	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
610	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
611	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
612	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
614	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
615	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
616	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
617	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
618	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
620	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
621	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
622	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
623	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
625	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
626	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
627	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
629	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
630	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
631	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
632	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
633	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
634	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
635	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
636	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
637	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
638	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
639	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
640	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
641	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
642	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
643	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
644	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
645	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
646	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
647	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
648	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
650	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
651	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
652	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
653	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
654	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
655	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
656	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
658	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
659	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
660	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
661	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
662	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
663	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
666	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
668	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
670	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
671	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
672	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
673	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
674	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
675	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
676	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
677	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
678	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
680	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
684	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
685	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
686	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
687	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
688	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
689	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
690	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
691	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
692	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
693	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
694	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
695	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
696	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
697	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
698	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
704	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
705	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
706	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
707	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
709	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
710	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
711	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
712	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
715	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
716	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
717	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
718	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
719	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
720	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
721	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
722	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
